"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","009eeed11b21f300edb33c3c613ab3d5","04/07/2019","Check","13","Easter Memorials","$40.00","1799","","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","01/06/2019","Check","1","General Pledge","$500.00","8043","","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","01/25/2019","Check","1","General Pledge","$500.00","8045","","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","02/03/2019","Check","1","General Pledge","$500.00","8047","","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","02/03/2019","Check","77","Pass Through","$25.00","8048","Kanuga","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","03/24/2019","Check","1","General Pledge","$550.00","8060","","$0.00","REDACTED","REDACTED"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","04/14/2019","Check","1","General Pledge","$500.00","8072","","$0.00","REDACTED","REDACTED"
"REDACTED","b86fc5720921ca64d81204e5be63cfc8","01/13/2019","Check","1","General Pledge","$25.00","3112","","$0.00","REDACTED","REDACTED"
"REDACTED","b86fc5720921ca64d81204e5be63cfc8","04/14/2019","Check","1","General Pledge","$25.00","3150","","$0.00","REDACTED","REDACTED"
"REDACTED","940ee5957ca646457df1a3d5f5bf01af","03/18/2019","Check","1","General Pledge","$100.00","1298","","$0.00","REDACTED","REDACTED"
"REDACTED","940ee5957ca646457df1a3d5f5bf01af","04/28/2019","Check","1","General Pledge","$100.00","1302","","$0.00","REDACTED","REDACTED"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","01/07/2019","ACH","1","General Pledge","$125.00","","draft 010519","$0.00","REDACTED","REDACTED"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","01/20/2019","Check","1","General Pledge","$150.00","10681","","$0.00","REDACTED","REDACTED"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","02/05/2019","ACH","1","General Pledge","$125.00","","draft 020519","$0.00","REDACTED","REDACTED"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","03/05/2019","Check","1","General Pledge","$125.00","","draft 030519","$0.00","REDACTED","REDACTED"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","04/05/2019","ACH","1","General Pledge","$125.00","","draft 040519","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","01/06/2019","Check","1","General Pledge","$150.00","10664","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","02/03/2019","Check","1","General Pledge","$150.00","10693","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","03/31/2019","Check","1","General Pledge","$300.00","10754","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","04/07/2019","Check","1","General Pledge","$150.00","10758","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","04/14/2019","Check","1","General Pledge","$150.50","10770","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","04/21/2019","Check","1","General Pledge","$150.00","10783","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","04/21/2019","Check","10","Easter Offering","$20.00","10782","","$0.00","REDACTED","REDACTED"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","04/21/2019","Check","82","Good Friday Offering","$20.00","10781","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","01/20/2019","Check","1","General Pledge","$400.00","5310","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","01/20/2019","Check","1","General Pledge","$100.00","4374","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","02/03/2019","Check","1","General Pledge","$100.00","4381","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","02/03/2019","Check","1","General Pledge","$400.00","5312","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","03/03/2019","Check","1","General Pledge","$400.00","5381","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","03/03/2019","Check","1","General Pledge","$100.00","4391","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","04/14/2019","Check","1","General Pledge","$100.00","4408","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","04/14/2019","Check","1","General Pledge","$400.00","5333","","$0.00","REDACTED","REDACTED"
"REDACTED","09c331dc1e5539c219435039a951cb35","04/21/2019","Check","10","Easter Offering","$100.00","5334","","$0.00","REDACTED","REDACTED"
"REDACTED","caf0ca4d5cf77a8fcaf75b58f2299a99","01/20/2019","Check","1","General Pledge","$10.00","2657","","$0.00","REDACTED","REDACTED"
"REDACTED","caf0ca4d5cf77a8fcaf75b58f2299a99","01/27/2019","Check","1","General Pledge","$10.00","2659","","$0.00","REDACTED","REDACTED"
"REDACTED","caf0ca4d5cf77a8fcaf75b58f2299a99","02/10/2019","Check","1","General Pledge","$10.00","2664","","$0.00","REDACTED","REDACTED"
"REDACTED","caf0ca4d5cf77a8fcaf75b58f2299a99","04/21/2019","Check","1","General Pledge","$10.00","2606","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","01/07/2019","Check","1","General Pledge","$75.00","4082","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","01/07/2019","Check","28","Soup Kitchen","$5.00","3682","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","01/13/2019","Check","28","Soup Kitchen","$5.00","3683","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","01/20/2019","Check","28","Soup Kitchen","$5.00","3684","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","01/27/2019","Check","28","Soup Kitchen","$5.00","3685","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","02/03/2019","Check","1","General Pledge","$75.00","4095","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","02/03/2019","Check","28","Soup Kitchen","$5.00","3686","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","02/10/2019","Check","28","Soup Kitchen","$5.00","3687","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","02/17/2019","Check","28","Soup Kitchen","$5.00","3688","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","02/24/2019","Check","28","Soup Kitchen","$5.00","3689","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","03/03/2019","Check","1","General Pledge","$75.00","4116","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","03/03/2019","Check","28","Soup Kitchen","$5.00","3690","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","03/17/2019","Check","28","Soup Kitchen","$5.00","3691","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","03/24/2019","Check","28","Soup Kitchen","$5.00","3682","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","03/31/2019","Check","28","Soup Kitchen","$5.00","3693","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","04/07/2019","Check","1","General Pledge","$75.00","4135","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","04/07/2019","Check","28","Soup Kitchen","$5.00","3694","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","04/14/2019","Check","28","Soup Kitchen","$5.00","3695","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","04/21/2019","Check","28","Soup Kitchen","$5.00","3696","","$0.00","REDACTED","REDACTED"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","04/28/2019","Check","1","General Pledge","$5.00","3697","","$0.00","REDACTED","REDACTED"
"REDACTED","a82589cb297d03248ab8e746013d9634","01/27/2019","Check","1","General Pledge","$50.00","11079","","$0.00","REDACTED","REDACTED"
"REDACTED","a82589cb297d03248ab8e746013d9634","02/10/2019","Check","1","General Pledge","$50.00","11081","","$0.00","REDACTED","REDACTED"
"REDACTED","a82589cb297d03248ab8e746013d9634","02/24/2019","Check","1","General Pledge","$50.00","11082","","$0.00","REDACTED","REDACTED"
"REDACTED","a82589cb297d03248ab8e746013d9634","03/31/2019","Check","1","General Pledge","$50.00","11110","","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","01/08/2019","Check","5","Memorial Fund","$400.00","2557","J Allen linens memorial","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","01/22/2019","ACH","1","General Pledge","$425.00","","draft 012019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","01/22/2019","ACH","94","Choral Scholars","$25.00","","draft 012019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","01/22/2019","ACH","108","Restoration & Repair Fund","$50.00","","draft 012019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","02/21/2019","Check","1","General Pledge","$425.00","","draft 022019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","02/21/2019","Check","94","Choral Scholars","$25.00","","draft 022019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","02/21/2019","Check","108","Restoration & Repair Fund","$50.00","","draft 022019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","03/20/2019","ACH","1","General Pledge","$425.00","","draft 032019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","03/20/2019","ACH","94","Choral Scholars","$25.00","","draft 032019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","03/20/2019","ACH","108","Restoration & Repair Fund","$50.00","","draft 032019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","04/24/2019","ACH","1","General Pledge","$425.00","","draft 042019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","04/24/2019","ACH","94","Choral Scholars","$25.00","","draft 042019","$0.00","REDACTED","REDACTED"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","04/24/2019","ACH","108","Restoration & Repair Fund","$50.00","","draft 042019","$0.00","REDACTED","REDACTED"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","01/08/2019","Check","1","General Pledge","$950.00","1035","","$0.00","REDACTED","REDACTED"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","02/08/2019","Check","1","General Pledge","$950.00","1036","","$0.00","REDACTED","REDACTED"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","03/03/2019","Check","1","General Pledge","$950.00","1038","","$0.00","REDACTED","REDACTED"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","03/07/2019","Check","100","Youth Missions","$41.10","","food for pancake supper","$0.00","REDACTED","REDACTED"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","04/07/2019","Check","1","General Pledge","$950.00","1039","","$0.00","REDACTED","REDACTED"
"REDACTED","9ae34cc39c5e5353cd87db6768196316","03/03/2019","Check","1","General Pledge","$300.00","1063","","$0.00","REDACTED","REDACTED"
"REDACTED","9ae34cc39c5e5353cd87db6768196316","04/21/2019","Check","1","General Pledge","$100.00","1075","","$0.00","REDACTED","REDACTED"
"REDACTED","9ae34cc39c5e5353cd87db6768196316","04/21/2019","Check","10","Easter Offering","$100.00","1075","","$0.00","REDACTED","REDACTED"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","01/07/2019","ACH","1","General Pledge","$200.00","","draft 010519","$0.00","REDACTED","REDACTED"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","01/20/2019","Check","1","General Pledge","$150.00","2062","","$0.00","REDACTED","REDACTED"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","02/05/2019","ACH","1","General Pledge","$200.00","","draft 020519","$0.00","REDACTED","REDACTED"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","03/05/2019","ACH","1","General Pledge","$200.00","","draft 030519","$0.00","REDACTED","REDACTED"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","04/05/2019","ACH","1","General Pledge","$200.00","","draft 040519","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","01/27/2019","Check","1","General Pledge","$50.00","1123","","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","02/24/2019","Check","1","General Pledge","$50.00","1124","","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","03/24/2019","Check","1","General Pledge","$50.00","1125","","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","03/31/2019","Check","13","Easter Memorials","$100.00","1126","","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","04/14/2019","Check","1","General Pledge","$50.00","1127","","$0.00","REDACTED","REDACTED"
"REDACTED","f9ec759b2402c485774ff23774be5055","04/21/2019","Check","1","General Pledge","$75.00","1128","","$0.00","REDACTED","REDACTED"
"REDACTED","56b044b59cc774804a396c15f95acfc3","01/14/2019","Check","1","General Pledge","$5.00","1942","","$0.00","REDACTED","REDACTED"
"REDACTED","56b044b59cc774804a396c15f95acfc3","01/20/2019","Check","1","General Pledge","$10.00","1786","","$0.00","REDACTED","REDACTED"
"REDACTED","56b044b59cc774804a396c15f95acfc3","04/30/2019","Check","1","General Pledge","$125.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","8883c763e9dec3f1955a645b7b58d5c9","01/06/2019","Check","1","General Pledge","$50.00","9966","","$0.00","REDACTED","REDACTED"
"REDACTED","8883c763e9dec3f1955a645b7b58d5c9","03/03/2019","Check","1","General Pledge","$300.00","9976","","$0.00","REDACTED","REDACTED"
"REDACTED","8883c763e9dec3f1955a645b7b58d5c9","04/14/2019","Check","1","General Pledge","$50.00","9985","","$0.00","REDACTED","REDACTED"
"REDACTED","2b7e4751b940e9c2de7cdeb130b16d46","04/21/2019","Check","1","General Pledge","$50.00","8976","","$0.00","REDACTED","REDACTED"
"REDACTED","5284a708c4a54e8895db56d70a0a3447","01/14/2019","Check","1","General Pledge","$20.00","182","","$0.00","REDACTED","REDACTED"
"REDACTED","5284a708c4a54e8895db56d70a0a3447","04/30/2019","Check","1","General Pledge","$5,000.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/06/2019","Check","1","General Pledge","$70.00","3915","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/06/2019","Check","1","General Pledge","$75.00","3916","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/07/2019","Check","1","General Pledge","$100.00","3611","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/13/2019","Check","1","General Pledge","$75.00","3920","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/20/2019","Check","1","General Pledge","$75.00","3925","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","01/31/2019","Check","1","General Pledge","$75.00","3929","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","02/03/2019","Check","1","General Pledge","$75.00","3936","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","02/17/2019","Check","1","General Pledge","$75.00","3945","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","02/17/2019","Check","1","General Pledge","$75.00","3952","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","02/24/2019","Check","1","General Pledge","$75.00","3955","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","03/03/2019","Check","1","General Pledge","$75.00","3963","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","03/10/2019","Check","1","General Pledge","$75.00","3977","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","03/18/2019","Check","1","General Pledge","$75.00","3984","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","03/22/2019","Check","5","Memorial Fund","$25.00","3978","J Riddick","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","03/24/2019","Check","1","General Pledge","$75.00","3986","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/14/2019","Check","1","General Pledge","$75.00","4004","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/14/2019","Check","1","General Pledge","$75.00","3998","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/14/2019","Check","1","General Pledge","$75.00","4016","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/21/2019","Check","1","General Pledge","$75.00","4017","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/21/2019","Check","10","Easter Offering","$25.00","4019","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/21/2019","Check","82","Good Friday Offering","$25.00","4018","","$0.00","REDACTED","REDACTED"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","04/28/2019","Check","1","General Pledge","$75.00","4030","","$0.00","REDACTED","REDACTED"
"REDACTED","3403c2c700630d2b974c498cd305b85c","02/03/2019","Check","1","General Pledge","$100.00","3624","","$0.00","REDACTED","REDACTED"
"REDACTED","3403c2c700630d2b974c498cd305b85c","03/03/2019","Check","1","General Pledge","$100.00","3638","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","01/06/2019","Check","1","General Pledge","$20.00","1461","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","01/14/2019","Check","1","General Pledge","$20.00","1466","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","01/20/2019","Check","1","General Pledge","$20.00","1468","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","01/27/2019","Check","1","General Pledge","$20.00","1469","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","02/03/2019","Check","1","General Pledge","$20.00","1470","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","02/10/2019","Check","1","General Pledge","$20.00","1474","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","02/17/2019","Check","1","General Pledge","$20.00","1478","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","02/24/2019","Check","1","General Pledge","$20.00","1480","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","03/03/2019","Check","1","General Pledge","$20.00","1481","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","03/10/2019","Check","1","General Pledge","$20.00","1484","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","03/17/2019","Check","1","General Pledge","$20.00","1485","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","03/24/2019","Check","1","General Pledge","$20.00","1487","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","03/31/2019","Check","1","General Pledge","$20.00","1491","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","04/07/2019","Check","1","General Pledge","$20.00","1494","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","04/14/2019","Check","1","General Pledge","$20.00","1196","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","04/21/2019","Check","10","Easter Offering","$20.00","1498","","$0.00","REDACTED","REDACTED"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","04/28/2019","Check","1","General Pledge","$20.00","1500","","$0.00","REDACTED","REDACTED"
"REDACTED","981602b81bce42e31b6f1e1a806ceeb1","04/14/2019","Cash","13","Easter Memorials","$30.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","01/20/2019","Check","1","General Pledge","$500.00","1787","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","02/03/2019","Check","1","General Pledge","$500.00","1791","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","03/10/2019","Check","1","General Pledge","$500.00","1802","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","04/07/2019","Check","1","General Pledge","$500.00","1812","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","04/21/2019","Check","1","General Pledge","$100.00","1818","","$0.00","REDACTED","REDACTED"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","04/30/2019","Check","77","Pass Through","$600.00","","Deacon stole","$0.00","REDACTED","REDACTED"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","01/22/2019","ACH","1","General Pledge","$750.00","","draft 012019","$0.00","REDACTED","REDACTED"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","01/27/2019","Cash","77","Pass Through","$20.00","","Kanuga","$0.00","REDACTED","REDACTED"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","02/21/2019","Check","1","General Pledge","$750.00","","draft 022019","$0.00","REDACTED","REDACTED"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","03/20/2019","ACH","1","General Pledge","$750.00","","draft 032019","$0.00","REDACTED","REDACTED"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","04/24/2019","ACH","1","General Pledge","$750.00","","draft 042019","$0.00","REDACTED","REDACTED"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","01/22/2019","ACH","1","General Pledge","$150.00","","draft 012019","$0.00","REDACTED","REDACTED"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","01/27/2019","Check","77","Pass Through","$75.00","117","Kanuga","$0.00","REDACTED","REDACTED"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","02/21/2019","Check","1","General Pledge","$150.00","","draft 022019","$0.00","REDACTED","REDACTED"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","03/20/2019","ACH","1","General Pledge","$150.00","","draft 032019","$0.00","REDACTED","REDACTED"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","04/24/2019","ACH","1","General Pledge","$150.00","","draft 042019","$0.00","REDACTED","REDACTED"
"REDACTED","bc58bf58f177280e3a75cdffec1bf9d1","03/31/2019","Check","28","Soup Kitchen","$200.00","1678","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","01/13/2019","Check","1","General Pledge","$400.00","5270","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","01/27/2019","Check","1","General Pledge","$400.00","5275","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","02/03/2019","Check","1","General Pledge","$400.00","5280","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","02/10/2019","Check","1","General Pledge","$400.00","5284","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","02/24/2019","Check","1","General Pledge","$400.00","5292","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","03/03/2019","Check","1","General Pledge","$400.00","5296","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","03/18/2019","Check","1","General Pledge","$400.00","5302","","$0.00","REDACTED","REDACTED"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","03/24/2019","Check","1","General Pledge","$400.00","5305","","$0.00","REDACTED","REDACTED"
"REDACTED","872f73890a958104a2308dedc31292fa","03/24/2019","Check","1","General Pledge","$135.00","102","","$0.00","REDACTED","REDACTED"
"REDACTED","872f73890a958104a2308dedc31292fa","04/14/2019","Check","1","General Pledge","$135.00","105","","$0.00","REDACTED","REDACTED"
"REDACTED","872f73890a958104a2308dedc31292fa","04/21/2019","Check","1","General Pledge","$90.00","108","","$0.00","REDACTED","REDACTED"
"REDACTED","79f53b5d6a631d33dc8c5cc274e054d5","01/25/2019","Check","1","General Pledge","$200.00","1044","","$0.00","REDACTED","REDACTED"
"REDACTED","79f53b5d6a631d33dc8c5cc274e054d5","03/05/2019","Check","1","General Pledge","$200.00","9019","","$0.00","REDACTED","REDACTED"
"REDACTED","79f53b5d6a631d33dc8c5cc274e054d5","04/14/2019","Check","1","General Pledge","$200.00","9125","","$0.00","REDACTED","REDACTED"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","01/07/2019","ACH","1","General Pledge","$400.00","","draft 010519","$0.00","REDACTED","REDACTED"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","02/05/2019","ACH","1","General Pledge","$400.00","","draft 020519","$0.00","REDACTED","REDACTED"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","03/05/2019","ACH","1","General Pledge","$400.00","","draft 030519","$0.00","REDACTED","REDACTED"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","04/05/2019","ACH","1","General Pledge","$400.00","","draft 040519","$0.00","REDACTED","REDACTED"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","01/14/2019","Check","1","General Pledge","$150.00","3937","","$0.00","REDACTED","REDACTED"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","01/27/2019","Check","1","General Pledge","$100.00","3942","","$0.00","REDACTED","REDACTED"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","02/17/2019","Check","1","General Pledge","$100.00","3948","","$0.00","REDACTED","REDACTED"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","02/17/2019","Check","1","General Pledge","$50.00","3950","","$0.00","REDACTED","REDACTED"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","03/17/2019","Check","1","General Pledge","$200.00","3967","","$0.00","REDACTED","REDACTED"
