"Envelope","Name","FundCode","Description","NonPledgePTD","Pledge","CPledgePTD","OPledgePTD","PrePay","Balance","SName","Year"
"REDACTED","5f6402f0936187b76352995f8c8e3779","108","Restoration & Repair Fund","$1,100.00","$1,000.00","$750.00","$0.00","$1,250.00","$0.00","REDACTED","2011"
"REDACTED","50348086628ba4c515e9a26d639551cc","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","bfff01f2c2231964c539b024af8d4618","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","787a3f784a4bd1fdee2343f5ce662643","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","0a6ccb170cb6dcfb29a5d1093e681e2a","1","General Pledge","$0.00","$1,800.00","$1,800.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","0a6ccb170cb6dcfb29a5d1093e681e2a","99","WRC meals","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","dd28f80302d8512425c6114c9ab435f0","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","06a5a540b2a33aed0d2fd62083d5f1a5","1","General Pledge","$600.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","06a5a540b2a33aed0d2fd62083d5f1a5","99","WRC meals","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","06a5a540b2a33aed0d2fd62083d5f1a5","108","Restoration & Repair Fund","$0.00","$1,000.00","$750.00","$0.00","$250.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","1","General Pledge","$0.00","$2,600.00","$2,600.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","5","Memorial Fund","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","11","Christmas Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","13","Easter Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","14","Christmas Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","63","Reception Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","108","Restoration & Repair Fund","$0.00","$1,500.00","$500.00","$0.00","$550.00","$450.00","REDACTED","2011"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","1","General Pledge","$1,095.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","5","Memorial Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","33","Harris Scholarship","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","558dae0dee758a8277549ef9b3c60dee","1","General Pledge","$0.00","$1,440.00","$1,440.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","1","General Pledge","$0.00","$6,500.00","$6,250.00","$0.00","$0.00","$250.00","REDACTED","2011"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","10","Easter Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","29","Outreach General","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","108","Restoration & Repair Fund","$0.00","$1,300.00","$1,250.00","$0.00","$0.00","$50.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","1","General Pledge","$0.00","$6,240.00","$6,240.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","5","Memorial Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","9","United Thank Offerin","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","23","Altar supplies","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","27","Altar Guild","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","28","Soup Kitchen","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","72","VBS receipts","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","78","Office Expense Donat","$60.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","95","Bach's Lunch","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","104","Outreach Agency","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","108","Restoration & Repair Fund","$450.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","1","General Pledge","$0.00","$3,720.00","$3,720.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","11","Christmas Offering","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","14","Christmas Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","99","WRC meals","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","104","Outreach Agency","$70.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","108","Restoration & Repair Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b61cf845819e91bcc9cca7410210636f","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","1","General Pledge","$920.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","3de7e79655f57c613fb04099bef38a00","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","c18870356711031b144b3e6ebf65d404","1","General Pledge","$570.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","019449e3d5227baf42781442ad5346a8","1","General Pledge","$0.00","$3,200.00","$3,200.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","019449e3d5227baf42781442ad5346a8","77","Pass Through","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","62ccd8da07a33c43878186e3cf88863f","1","General Pledge","$0.00","$2,000.00","$2,000.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","40e8be1334b7bbf651d8da6e86b21744","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","c1a7fdd42e9e660a754b49499485d0c5","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","fab64fad45ff00fae736a0566d6ba927","1","General Pledge","$400.00","$9,000.00","$9,000.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","fab64fad45ff00fae736a0566d6ba927","29","Outreach General","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","fab64fad45ff00fae736a0566d6ba927","104","Outreach Agency","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","fab64fad45ff00fae736a0566d6ba927","108","Restoration & Repair Fund","$0.00","$1,200.00","$1,100.00","$0.00","$0.00","$100.00","REDACTED","2011"
"REDACTED","7b26ae952f648a1fd2be1f5b69567b71","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","1","General Pledge","$0.00","$1,200.00","$955.00","$0.00","$0.00","$245.00","REDACTED","2011"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","29","Outreach General","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","104","Outreach Agency","$220.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","b73b0edf34b634722fcd6f2827571d61","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","61db97a90e6e5915261641e03620ada1","1","General Pledge","$455.00","$2,080.00","$11,560.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","61db97a90e6e5915261641e03620ada1","99","WRC meals","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","1","General Pledge","$0.00","$6,000.00","$6,000.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","28","Soup Kitchen","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","99","WRC meals","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","104","Outreach Agency","$120.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","106","Seminary loan","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","44cab95b7141ddd0b1bf5807fc03b43a","1","General Pledge","$0.00","$3,600.00","$3,600.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","44cab95b7141ddd0b1bf5807fc03b43a","77","Pass Through","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","44cab95b7141ddd0b1bf5807fc03b43a","104","Outreach Agency","$80.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","1","General Pledge","$0.00","$14,000.00","$0.00","$14,000.00","$14,000.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","6","Mead Hall","$0.00","$2,000.00","$0.00","$2,000.00","$2,000.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","14","Christmas Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","17","Rector Disc Fund","$0.00","$2,000.00","$0.00","$2,000.00","$2,000.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","28","Soup Kitchen","$0.00","$2,000.00","$0.00","$2,000.00","$2,000.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","71","Bldg & Grnds General","$0.00","$2,000.00","$0.00","$2,000.00","$2,000.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","99","WRC meals","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","108","Restoration & Repair Fund","$0.00","$482.13","$0.00","$2,847.35","$5,703.57","$0.00","REDACTED","2011"
"REDACTED","22bbc857493486e499d546140719a64c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","cf461ab517facd6ae0f015e6566e813c","1","General Pledge","$210.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","cf461ab517facd6ae0f015e6566e813c","108","Restoration & Repair Fund","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","37df764df0396102dbbe9af3f41f2a80","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","fb23db77c153b9522d48167914812495","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","ae9fb70c8c3731ffde79f4d39e043f1a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","baba7ad34a9a62a66e97bd16fab6bc9d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","c8e2f1289bcf1121f2cef6094ce10f6e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","5ff543958be35a4376d4f2af4ee52070","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2011"
"REDACTED","52fa24cae33e415af09ddd310c5581b6","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","1","General Pledge","$200.00","$3,300.00","$3,300.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","33","Harris Scholarship","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","104","Outreach Agency","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","108","Restoration & Repair Fund","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","119","Bricks","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","36c0ebec8e6264db4da3b13672174c91","1","General Pledge","$1,650.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","36c0ebec8e6264db4da3b13672174c91","55","Youth Programs","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b00ae19552e4853f8e3facab768c31f4","1","General Pledge","$90.00","$1,850.00","$1,850.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b00ae19552e4853f8e3facab768c31f4","11","Christmas Offering","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","6edf47f1f021b2d84076c81f8a4b6fd4","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","98d2512484c067c9914cd341e6bdace4","1","General Pledge","$0.00","$9,000.00","$9,000.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","98d2512484c067c9914cd341e6bdace4","108","Restoration & Repair Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","1","General Pledge","$900.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b82e020fcec82644ad7ea794f1806cc8","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","1","General Pledge","$0.00","$5,040.00","$5,040.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","14","Christmas Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","65","Samaritan's Purse","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","db9c9a409dc9d05f4850cb38ca6a1052","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","1","General Pledge","$0.00","$480.00","$480.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","65","Samaritan's Purse","$7.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","108","Restoration & Repair Fund","$120.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","92efb9454ba2719f4d8c413cc740eeb8","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","4c405eee3c1187b743ba28eae740d372","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","1","General Pledge","$1,695.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","11","Christmas Offering","$55.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","65","Samaritan's Purse","$7.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","da2c676b9ebd3d80a729fdfd2e24144e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","1","General Pledge","$2,515.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","650b45c4293f614aa438aaff53f10611","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","1","General Pledge","$265.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","1","General Pledge","$0.00","$660.00","$660.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","34d052cae3cac04fe3ce507e410e9f8a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","7647d91b36778df24f2b7c70c0bcae1a","1","General Pledge","$0.00","$2,700.00","$2,700.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","07b878237917c188723fd1636e610d0f","1","General Pledge","$3,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","07b878237917c188723fd1636e610d0f","13","Easter Memorials","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","07b878237917c188723fd1636e610d0f","65","Samaritan's Purse","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","07b878237917c188723fd1636e610d0f","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","73b253a31f51a418787506162b56a5b1","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","1516f49d2025438b299f771343bc9f83","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","018ea81ee466b35e24bb316eb84524e2","1","General Pledge","$0.00","$1,980.00","$1,980.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","018ea81ee466b35e24bb316eb84524e2","108","Restoration & Repair Fund","$250.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","a0a9d9980a50efe036281f4d84aac4ad","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","cfc4be3107ab9b65eb64c25292227008","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","d45bb9d818d870add77fe10c936c98f9","1","General Pledge","$2,800.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","d45bb9d818d870add77fe10c936c98f9","11","Christmas Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b99139ec80136091fc05e820615c64dd","1","General Pledge","$550.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","1a7ccf8bc4592cae93bc206fad53f047","1","General Pledge","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","d1fdc8e11cfe7454790cf5eca103d96a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b4dd495421dbf877c68c41aa2e5cadee","1","General Pledge","$60.00","$2,160.00","$2,160.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b4dd495421dbf877c68c41aa2e5cadee","11","Christmas Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b4dd495421dbf877c68c41aa2e5cadee","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b4dd495421dbf877c68c41aa2e5cadee","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","d3a1b552ea16fbb669f137fa5edf2662","1","General Pledge","$2,100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","e5d1e19cb15081b754badcc6af8ed220","1","General Pledge","$2,755.00","$0.00","$0.00","$30.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","e5d1e19cb15081b754badcc6af8ed220","10","Easter Offering","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","e5d1e19cb15081b754badcc6af8ed220","11","Christmas Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","e5d1e19cb15081b754badcc6af8ed220","29","Outreach General","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","ad9aff000c658837a0f2032f8626e546","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","7974cb04cc897f87385a1bce4ab5fb6f","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","8f73c1d42908a78cf87200c5a82da72e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","8fddac720863f4a4b82cbfb78f00c5c6","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b41a03174c8f6e58d7b97b2864142a05","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","9777ee81aaec4023cc21f9dbb605adcb","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","156e5c550bbe13884fcc267fb35beac0","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","46e9fb3bfeb911f40a24f332c8dd2762","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","3efbbf5c81d43aeae69cf76b0e2f5e03","1","General Pledge","$8,400.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","094452a48406e2e584717d225e7057eb","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","51992773018919aa2410c14be32f646d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","4df025d4ab75843b834d0e4a209f4746","1","General Pledge","$0.00","$8,100.00","$8,100.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","4df025d4ab75843b834d0e4a209f4746","14","Christmas Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","4df025d4ab75843b834d0e4a209f4746","29","Outreach General","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","4df025d4ab75843b834d0e4a209f4746","38","Stephen Ministry","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","2f9d0ef6bec8d4fab62a844b17948331","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","54c577db2aa7d50796ff7d3bd6d0356d","1","General Pledge","$855.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","1871d3f4d2d0de3bda6b1d0e657e39d0","1","General Pledge","$725.00","$1,500.00","$1,500.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","9ae457a5235c2e2ded392dcc8baa1036","1","General Pledge","$500.00","$1,000.00","$1,000.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","2926e2a1914d0226d7ba1b7a613dcbe6","1","General Pledge","$2,400.00","$1,500.00","$1,500.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","2926e2a1914d0226d7ba1b7a613dcbe6","13","Easter Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","46619477835994793befb29c145be439","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","96a5b8a7b4ce6b24ffef8ed606825ce4","5","Memorial Fund","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","8256be212acfac631b1ac7b5f8f63bb1","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","b5ccea2c0efd15bd89dd1e2ac54d7552","1","General Pledge","$0.00","$3,600.00","$3,600.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","7c9c63ac9a023ca34be4efea3496ec5f","1","General Pledge","$0.00","$1,200.00","$900.00","$0.00","$0.00","$300.00","REDACTED","2012"
"REDACTED","be22b207d217eecdd2bfdf4cec1ccde6","1","General Pledge","$450.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2012"
"REDACTED","f282cede4ffc8242dc96fbf20d3990ef","1","General Pledge","$0.00","$420.00","$420.00","$0.00","$0.00","$0.00","REDACTED","2012"
