"Envelope","Name","FundCode","Description","NonPledgePTD","Pledge","CPledgePTD","OPledgePTD","PrePay","Balance","SName","Year"
"REDACTED","aa3df2b28dd7f57b1d1557bace8f28c1","108","Restoration & Repair Fund","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5befd0dae6d38d1452a7e84398c47644","1","General Pledge","$260.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c31a77fafa5259cc5ad0c34b89263054","1","General Pledge","$2,920.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c31a77fafa5259cc5ad0c34b89263054","28","Soup Kitchen","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","328d9d05b8be0c9d0a333591ed14c4e5","1","General Pledge","$800.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","328d9d05b8be0c9d0a333591ed14c4e5","65","Samaritan's Purse","$21.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","328d9d05b8be0c9d0a333591ed14c4e5","80","Daughters of the King","$55.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","328d9d05b8be0c9d0a333591ed14c4e5","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","328d9d05b8be0c9d0a333591ed14c4e5","108","Restoration & Repair Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8229f079a7da755ff4d628edff383c8e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8b2797c090fdbb4568b87d7c1cec8655","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f7f765b143bd671e4c6134dface77f2a","1","General Pledge","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","463bef5d37be6cefd5fce8871d4ffffb","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e24d608f6a2a1b2e42dcfdf79552d165","1","General Pledge","$400.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b3f78b6407c0cf9443569f3a745184e6","1","General Pledge","$0.00","$700.00","$800.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d1ad0a129e4a2510d2f667766e636383","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","22cedda275302958c5cf7b650cbad9c1","1","General Pledge","$0.00","$1,140.00","$1,160.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","22cedda275302958c5cf7b650cbad9c1","5","Memorial Fund","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","22cedda275302958c5cf7b650cbad9c1","11","Christmas Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","22cedda275302958c5cf7b650cbad9c1","13","Easter Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","1","General Pledge","$0.00","$6,000.00","$6,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","8","One Table Thanksgiving Fd","$250.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","101","Seminary donations","$1,200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","104","Outreach Agency","$2,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5877c2b897975bbb854e53c2dd94380","108","Restoration & Repair Fund","$25,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","aa342c07696e5ef12b3b54a22c23be70","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","cdd64882fc448d7eeaf9083962ce50ec","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7397be306e9092352deb9db99329fa1f","1","General Pledge","$2,400.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7397be306e9092352deb9db99329fa1f","108","Restoration & Repair Fund","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","58b0aff82412b5360283ba85e46dbcfa","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c2b5cc5413d495256bd46caffe43e382","1","General Pledge","$850.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c2b5cc5413d495256bd46caffe43e382","108","Restoration & Repair Fund","$80.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f5e414073b569b4f2700863eff81b4f6","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7e91dc77c4f9b7f00cfd602063685927","1","General Pledge","$0.00","$3,180.00","$3,180.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7e91dc77c4f9b7f00cfd602063685927","23","Altar supplies","$90.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7e91dc77c4f9b7f00cfd602063685927","80","Daughters of the King","$70.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7e91dc77c4f9b7f00cfd602063685927","108","Restoration & Repair Fund","$0.00","$500.00","$500.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8dbb8ad2459447d1c4721f5fc9717eaf","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","774f9be6d00cedd5aff90a458958ce1c","1","General Pledge","$225.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","774f9be6d00cedd5aff90a458958ce1c","29","Outreach General","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","774f9be6d00cedd5aff90a458958ce1c","95","Bach's Lunch","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","96f38e9d75691f75af3cb0905369eb73","23","Altar supplies","$90.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","96f38e9d75691f75af3cb0905369eb73","77","Pass Through","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","96f38e9d75691f75af3cb0905369eb73","95","Bach's Lunch","$90.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","1","General Pledge","$0.00","$1,560.00","$1,475.00","$0.00","$0.00","$85.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","11","Christmas Offering","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","29","Outreach General","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","33","Harris Scholarship","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","104","Outreach Agency","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","34fbfac7ec1b0a82cf0cb6fbffb8d788","108","Restoration & Repair Fund","$0.00","$75.00","$75.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a91a3139adc6d28694c5c33c82b6ef19","1","General Pledge","$0.00","$350.00","$400.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f5935d4ce74d94a7c194ee091d7e0a46","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","3f0a06ac2d115327a67691c986e91ea3","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0352a2d8ea795c6082a7d50fec55d90c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","009eeed11b21f300edb33c3c613ab3d5","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","1","General Pledge","$0.00","$4,800.00","$5,085.00","$500.00","$400.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","5","Memorial Fund","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","9","United Thank Offerin","$65.50","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","82","Good Friday Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","104","Outreach Agency","$175.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","108","Restoration & Repair Fund","$875.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","13ed2b42c2a486f74c371a7a47623cbb","109","EFM Scholarship","$450.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b86fc5720921ca64d81204e5be63cfc8","1","General Pledge","$600.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ad3e171b8abb0a2f54f962714873cc81","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","3c478bddc900e02ab9d25421053b9720","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","cf9f05be4a32cdf56cfe9160562ac905","1","General Pledge","$0.00","$100.00","$550.00","$0.00","$100.00","$0.00","REDACTED","2010"
"REDACTED","940ee5957ca646457df1a3d5f5bf01af","1","General Pledge","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","75c852903c04dba750fc8d94e806dd1b","1","General Pledge","$2,150.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","75c852903c04dba750fc8d94e806dd1b","10","Easter Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","75c852903c04dba750fc8d94e806dd1b","11","Christmas Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","db486ca32d61a9225491568a1cdd989c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9d1feefd2213add078225bb07f2d41ea","1","General Pledge","$120.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","08ac7a44d0a3275bf2b6caa26d7b4ebf","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","09c331dc1e5539c219435039a951cb35","1","General Pledge","$1,125.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","09c331dc1e5539c219435039a951cb35","108","Restoration & Repair Fund","$0.00","$100.00","$100.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","caf0ca4d5cf77a8fcaf75b58f2299a99","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b74afc861d0a24526a05cd360cb8d707","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a82589cb297d03248ab8e746013d9634","1","General Pledge","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6600ea51695c61f6e06aeecf1f494d3f","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","1","General Pledge","$0.00","$4,200.00","$3,900.00","$0.00","$0.00","$300.00","REDACTED","2010"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","19","Asst Rector Disc fund","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","94","Choral Scholars","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2cc141e52f22631af0bbf96a1df2dbc2","108","Restoration & Repair Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","1","General Pledge","$0.00","$9,900.00","$9,900.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","104","Outreach Agency","$125.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","066222f40c9e4c81173ca1eea4e53489","108","Restoration & Repair Fund","$1,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9ae34cc39c5e5353cd87db6768196316","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","1","General Pledge","$0.00","$4,320.00","$4,400.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d4eddd0fabaabcccbf6c25bfb13922bd","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","87aac4514685c465a4d4b8a65ef31c47","1","General Pledge","$585.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","87aac4514685c465a4d4b8a65ef31c47","29","Outreach General","$360.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","87aac4514685c465a4d4b8a65ef31c47","104","Outreach Agency","$65.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","87aac4514685c465a4d4b8a65ef31c47","108","Restoration & Repair Fund","$0.00","$250.00","$250.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f9ec759b2402c485774ff23774be5055","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","56b044b59cc774804a396c15f95acfc3","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8883c763e9dec3f1955a645b7b58d5c9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","25426de66ed0f3c4837030bf477ba281","1","General Pledge","$0.00","$2,600.00","$1,380.00","$0.00","$0.00","$1,220.00","REDACTED","2010"
"REDACTED","2aa2524af899d71707e06bf0c3006ceb","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2b7e4751b940e9c2de7cdeb130b16d46","1","General Pledge","$3,475.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2b7e4751b940e9c2de7cdeb130b16d46","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5284a708c4a54e8895db56d70a0a3447","1","General Pledge","$180.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5284a708c4a54e8895db56d70a0a3447","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5284a708c4a54e8895db56d70a0a3447","108","Restoration & Repair Fund","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","1","General Pledge","$0.00","$2,400.00","$2,950.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","11","Christmas Offering","$60.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","33","Harris Scholarship","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","82","Good Friday Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","104","Outreach Agency","$130.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ae4f1c35488c28d561c911aa4cd169e1","108","Restoration & Repair Fund","$0.00","$100.00","$100.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","3403c2c700630d2b974c498cd305b85c","1","General Pledge","$1,200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4a20370ade9cb512138b2c4997cc1aff","1","General Pledge","$1,020.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8d7b9257cb04bb0e0bf435ed3dc1f6e6","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d3d684b34f9fee0f144450f001c0aece","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","837e619e13cd826a3dfe507408d7edc2","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b8ea37aa1ac3174e4621e637ddf24350","1","General Pledge","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","981602b81bce42e31b6f1e1a806ceeb1","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","23dcca7d6480b639b8f121083cf5ff23","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f20cc35d1c18ca630e567cc81974bb21","1","General Pledge","$0.00","$1,250.00","$1,375.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","cbb0d26467622a5fd63ebade11e520a4","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9d510901ef2f0d986302ec70ca2abe2b","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9c4e8938c0c1585dcfc5d6ccfc581ab0","1","General Pledge","$0.00","$12,300.00","$12,425.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9c4e8938c0c1585dcfc5d6ccfc581ab0","77","Pass Through","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9c4e8938c0c1585dcfc5d6ccfc581ab0","108","Restoration & Repair Fund","$800.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","627147daeeebe8bfdd75d5d318cb0d11","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","df523c79b997ade3622b8eadd70f091b","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8247c71fc927adb8b5b4fa9879e8253a","1","General Pledge","$3,594.50","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ba03c383ea0994d525bd7a5ac13cb2d9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","16850f30779cf5b5c2f7f8ddabf89c2c","99","WRC meals","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","16850f30779cf5b5c2f7f8ddabf89c2c","104","Outreach Agency","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f83d732afb7a58346a989758470d1cd1","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bc58bf58f177280e3a75cdffec1bf9d1","28","Soup Kitchen","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0ad56f4e3c40f71cadf14177e4712263","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f178ae0714684ee8f49238d0eddf0e33","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","1","General Pledge","$0.00","$20,000.00","$4,950.00","$0.00","$0.00","$15,050.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","6","Mead Hall","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","7","York Place","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","10","Easter Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","29","Outreach General","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","33","Harris Scholarship","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","77","Pass Through","$60.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","104","Outreach Agency","$850.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","105","Not So Young Adults","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e2ea1a1e6e2a2b544e17abe1410046ae","108","Restoration & Repair Fund","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","872f73890a958104a2308dedc31292fa","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","22f0e86157d99124c9259b00b900758d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","79f53b5d6a631d33dc8c5cc274e054d5","1","General Pledge","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f30321020693f2ba3e6a00167efa59fe","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","1","General Pledge","$0.00","$3,000.00","$3,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7908466cdf2312a0c947b5c2ef984b40","65","Samaritan's Purse","$7.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5d5dc2978180459573a84b5ab3b1fb7b","1","General Pledge","$0.00","$6,480.00","$5,000.00","$0.00","$0.00","$1,480.00","REDACTED","2010"
"REDACTED","5d5dc2978180459573a84b5ab3b1fb7b","8","One Table Thanksgiving Fd","$76.36","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5d5dc2978180459573a84b5ab3b1fb7b","17","Rector Disc Fund","$800.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5d5dc2978180459573a84b5ab3b1fb7b","28","Soup Kitchen","$318.70","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f601d2d157faf2b9cf52cc58e9d4f5c8","1","General Pledge","$0.78","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","af8bdb39062a3559d4ae56271669b39a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","1","General Pledge","$50.00","$2,600.00","$2,550.00","$0.00","$0.00","$50.00","REDACTED","2010"
"REDACTED","c3700dadd06e78f68cec9bb914fcf432","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d3293fe8ff552eba40dbb5605178f904","1","General Pledge","$0.00","$600.00","$550.00","$0.00","$0.00","$50.00","REDACTED","2010"
"REDACTED","d3293fe8ff552eba40dbb5605178f904","108","Restoration & Repair Fund","$0.00","$30.00","$30.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","1","General Pledge","$0.00","$1,200.00","$1,200.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","17","Rector Disc Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","23","Altar supplies","$45.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","27","Altar Guild","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","381c2160d5e5222beb8fe602465d5080","82","Good Friday Offering","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","656eca8a40e29bb7a39933230e1bf63a","1","General Pledge","$175.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","656eca8a40e29bb7a39933230e1bf63a","17","Rector Disc Fund","$190.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","656eca8a40e29bb7a39933230e1bf63a","99","WRC meals","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","656eca8a40e29bb7a39933230e1bf63a","104","Outreach Agency","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6603ce9dcff25ed4431720ca21915fce","1","General Pledge","$0.00","$1,300.00","$1,150.00","$0.00","$0.00","$150.00","REDACTED","2010"
"REDACTED","bafb1fe8bc31d3892276e9fd0d3c53e8","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e71ae0fdb56f1083903529bdfa9c874c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
